,store_id,year_month,amount
32,304,2019-02,3462557.1428571427
0,305,2016-06,551428.5714285715
1,305,2016-07,614571.4285714286
2,305,2016-08,456000.0
3,305,2016-09,462328.5714285714
4,305,2016-10,449857.14285714284
5,305,2016-11,635571.4285714285
6,305,2016-12,538000.0
7,305,2017-01,372857.14285714284
8,305,2017-02,571742.8571428572
9,305,2017-03,850857.1428571428
10,305,2017-04,588571.4285714286
11,305,2017-05,674142.8571428572
12,305,2017-06,758714.2857142857
13,305,2017-07,436928.5714285714
14,305,2017-08,426428.5714285714
15,305,2017-09,541857.1428571428
16,305,2017-10,341000.0
17,305,2017-11,460285.71428571426
18,305,2017-12,318571.4285714286
19,305,2018-01,524000.0
20,305,2018-02,207285.7142857143
21,305,2018-03,424857.14285714284
22,305,2018-04,351714.28571428574
23,305,2018-05,565142.8571428572
24,305,2018-06,561428.5714285715
25,305,2018-07,793571.4285714285
26,305,2018-08,966000.0
27,305,2018-09,943857.1428571428
28,305,2018-10,524285.71428571426
29,305,2018-11,562571.4285714285
30,305,2018-12,496571.4285714285
31,305,2019-01,791857.1428571428
32,305,2019-02,633857.1428571428
0,306,2016-06,432642.85714285716
1,306,2016-07,521642.85714285716
2,306,2016-08,609857.1428571428
3,306,2016-09,509571.4285714286
4,306,2016-10,543214.2857142857
5,306,2016-11,344214.2857142857
6,306,2016-12,384785.71428571426
7,306,2017-01,665214.2857142857
8,306,2017-02,645000.0
9,306,2017-03,491285.7142857143
10,306,2017-04,630642.8571428572
11,306,2017-05,479857.14285714284
12,306,2017-06,735785.7142857143
13,306,2017-07,687071.4285714285
14,306,2017-08,520714.28571428574
15,306,2017-09,558071.4285714285
16,306,2017-10,183000.0
17,306,2017-11,538571.4285714286
18,306,2017-12,418714.28571428574
19,306,2018-01,359571.4285714286
20,306,2018-02,250714.2857142857
21,306,2018-03,202928.57142857142
22,306,2018-04,1357500.0
23,306,2018-05,1244892.857142857
24,306,2018-06,1595357.142857143
25,306,2018-07,1680428.5714285714
26,306,2018-08,1525285.7142857143
27,306,2018-09,1250571.4285714286
28,306,2018-10,902928.5714285715
29,306,2018-11,1077642.857142857
30,306,2018-12,795857.1428571428
31,306,2019-01,756785.7142857143
32,306,2019-02,453928.5714285714
0,307,2016-06,98857.14285714286
1,307,2016-07,214000.0
2,307,2016-08,120142.85714285714
3,307,2016-09,416642.85714285716
4,307,2016-10,222642.85714285716
5,307,2016-11,202557.14285714284
6,307,2016-12,258642.85714285713
7,307,2017-01,330142.85714285716
8,307,2017-02,213571.42857142855
9,307,2017-03,283714.28571428574
10,307,2017-04,330614.2857142857
11,307,2017-05,382142.85714285716
12,307,2017-06,137357.14285714287
13,307,2017-07,148714.2857142857
14,307,2017-08,144171.42857142858
15,307,2017-09,248228.57142857142
16,307,2017-10,485285.71428571426
17,307,2017-11,321071.4285714286
18,307,2017-12,316714.2857142857
19,307,2018-01,302785.71428571426
20,307,2018-02,560928.5714285715
21,307,2018-03,288642.85714285716
22,307,2018-04,380000.0
23,307,2018-05,357486.4285714286
24,307,2018-06,259642.85714285716
25,307,2018-07,235571.42857142858
26,307,2018-08,182582.14285714287
27,307,2018-09,815785.7142857143
28,307,2018-10,458557.1428571429
29,307,2018-11,468335.71428571426
30,307,2018-12,536714.2857142857
31,307,2019-01,494571.4285714286
32,307,2019-02,604142.8571428572
0,308,2016-06,10500.0
1,308,2016-07,18642.857142857145
2,308,2016-08,49357.142857142855
3,308,2016-09,45500.0
4,308,2016-10,8785.714285714286
5,308,2016-11,6428.571428571429
6,308,2016-12,2857.142857142857
7,308,2017-01,5357.142857142857
8,308,2017-02,3142.8571428571427
9,308,2017-03,4928.571428571428
10,308,2017-04,2857.142857142857
11,308,2017-05,56142.857142857145
12,308,2017-06,16857.142857142855
13,308,2017-07,12571.42857142857
14,308,2017-08,20214.285714285714
15,308,2017-09,4000.0
30,308,2017-10,2.0
16,308,2017-11,3000.0
17,308,2017-12,318571.4285714285
31,308,2018-01,2.0
18,308,2018-02,13857.142857142857
19,308,2018-03,3857.142857142857
32,308,2018-04,2.0
20,308,2018-05,1032100.0
21,308,2018-06,1530600.0
22,308,2018-07,1622071.4285714286
23,308,2018-08,2312228.5714285714
24,308,2018-09,968371.4285714286
25,308,2018-10,1180457.142857143
26,308,2018-11,1602985.7142857143
27,308,2018-12,1328242.8571428573
28,308,2019-01,1604257.142857143
29,308,2019-02,779014.2857142857
0,309,2016-06,553714.2857142857
1,309,2016-07,839572.5714285715
2,309,2016-08,295571.4285714286
3,309,2016-09,390571.4285714286
4,309,2016-10,391142.85714285716
5,309,2016-11,510000.0
6,309,2016-12,491142.85714285716
7,309,2017-01,465000.0
8,309,2017-02,296000.0
9,309,2017-03,438428.5714285714
10,309,2017-04,442285.71428571426
11,309,2017-05,520428.5714285714
12,309,2017-06,340000.0
13,309,2017-07,664714.2857142857
14,309,2017-08,507857.14285714284
15,309,2017-09,504571.4285714286
16,309,2017-10,412714.28571428574
17,309,2017-11,517142.85714285716
18,309,2017-12,430857.14285714284
19,309,2018-01,641285.7142857143
20,309,2018-02,448142.85714285716
21,309,2018-03,437285.7142857143
22,309,2018-04,526719.2857142857
23,309,2018-05,599000.0
24,309,2018-06,481571.4285714286
25,309,2018-07,715428.5714285715
26,309,2018-08,432571.4285714286
27,309,2018-09,346000.0
28,309,2018-10,440142.85714285716
29,309,2018-11,380000.0
30,309,2018-12,306571.4285714286
31,309,2019-01,376000.0
32,309,2019-02,283142.85714285716
0,310,2016-06,638428.5714285715
1,310,2016-07,65714.28571428571
2,310,2016-08,31142.85714285714
3,310,2016-09,28857.14285714286
4,310,2016-10,10285.714285714286
5,310,2016-11,7000.0
6,310,2016-12,39428.57142857143
7,310,2017-01,73571.42857142857
8,310,2017-02,150571.42857142858
9,310,2017-03,127142.85714285714
10,310,2017-04,80429.71428571429
11,310,2017-05,49714.28571428572
12,310,2017-06,98714.28571428571
13,310,2017-07,141157.14285714284
14,310,2017-08,125442.85714285714
15,310,2017-09,322571.4285714286
16,310,2017-10,183285.7142857143
17,310,2017-11,182157.14285714287
18,310,2017-12,294000.0
19,310,2018-01,233285.7142857143
20,310,2018-02,138428.57142857142
21,310,2018-03,145571.42857142858
22,310,2018-04,273285.71428571426
23,310,2018-05,338857.14285714284
24,310,2018-06,219857.14285714287
25,310,2018-07,328142.85714285716
26,310,2018-08,378571.4285714286
27,310,2018-09,311000.0
28,310,2018-10,327857.1428571429
29,310,2018-11,226000.0
30,310,2018-12,118571.42857142858
31,310,2019-01,124571.42857142858
32,310,2019-02,187428.57142857142
0,311,2016-06,1116000.0
1,311,2016-07,1160785.7142857143
2,311,2016-08,734785.7142857143
3,311,2016-09,898157.1428571428
4,311,2016-10,809714.2857142857
5,311,2016-11,862842.8571428572
6,311,2016-12,1022642.8571428572
7,311,2017-01,1090571.4285714286
8,311,2017-02,943828.5714285714
9,311,2017-03,1046285.7142857143
10,311,2017-04,1171214.2857142857
11,311,2017-05,982178.5714285715
12,311,2017-06,1091785.7142857143
13,311,2017-07,1063642.8571428573
32,311,2017-08,2.0
14,311,2017-09,43357.142857142855
15,311,2017-10,1744285.7142857143
16,311,2017-11,1058571.4285714286
17,311,2017-12,1249285.7142857143
18,311,2018-01,890428.5714285715
19,311,2018-02,1108642.8571428573
20,311,2018-03,1548414.2857142857
21,311,2018-04,1340857.142857143
22,311,2018-05,1402571.4285714286
23,311,2018-06,1710871.4285714286
24,311,2018-07,1485285.7142857143
25,311,2018-08,1431585.7142857143
26,311,2018-09,1994914.2857142857
27,311,2018-10,1820271.4285714286
28,311,2018-11,1645428.5714285714
29,311,2018-12,1970042.857142857
30,311,2019-01,1888142.8571428573
31,311,2019-02,1679357.142857143
0,312,2016-06,390114.28571428574
1,312,2016-07,1201328.5714285714
2,312,2016-08,551914.2857142857
3,312,2016-09,324800.0
4,312,2016-10,318285.71428571426
5,312,2016-11,346571.4285714286
6,312,2016-12,644000.0
7,312,2017-01,356571.4285714286
8,312,2017-02,514142.85714285716
9,312,2017-03,345642.85714285716
10,312,2017-04,882144.0
11,312,2017-05,688857.1428571428
12,312,2017-06,692000.0
13,312,2017-07,844142.8571428572
14,312,2017-08,794642.8571428572
15,312,2017-09,595714.2857142857
16,312,2017-10,777785.7142857143
17,312,2017-11,548000.0
18,312,2017-12,419071.4285714286
19,312,2018-01,391714.28571428574
20,312,2018-02,467928.5714285715
21,312,2018-03,561285.7142857143
22,312,2018-04,809357.1428571428
23,312,2018-05,952714.2857142857
24,312,2018-06,918714.2857142857
25,312,2018-07,989285.7142857143
26,312,2018-08,968507.7142857143
27,312,2018-09,724571.4285714285
28,312,2018-10,658428.5714285715
29,312,2018-11,456857.14285714284
30,312,2018-12,512857.14285714284
31,312,2019-01,462857.14285714284
32,312,2019-02,438571.4285714286
0,313,2016-06,496685.7142857143
1,313,2016-07,403285.7142857143
2,313,2016-08,514942.85714285716
3,313,2016-09,364771.4285714286
4,313,2016-10,448871.4285714286
5,313,2016-11,529514.2857142857
6,313,2016-12,391057.1428571429
7,313,2017-01,339000.0
8,313,2017-02,525000.0
9,313,2017-03,445600.0
10,313,2017-04,390628.5714285714
11,313,2017-05,418628.5714285714
12,313,2017-06,533571.4285714286
13,313,2017-07,553571.4285714285
14,313,2017-08,476000.0
15,313,2017-09,455857.14285714284
16,313,2017-10,459714.28571428574
17,313,2017-11,446000.0
18,313,2017-12,479000.0
19,313,2018-01,504000.0
20,313,2018-02,518428.5714285714
21,313,2018-03,477714.28571428574
22,313,2018-04,500428.5714285715
23,313,2018-05,516571.4285714286
24,313,2018-06,392857.1428571429
25,313,2018-07,433000.0
26,313,2018-08,453000.0
27,313,2018-09,413285.7142857143
28,313,2018-10,346142.85714285716
29,313,2018-11,360285.7142857143
30,313,2018-12,382857.1428571429
31,313,2019-01,345714.28571428574
32,313,2019-02,232571.42857142858
0,314,2016-06,1392731.4285714284
1,314,2016-07,1507810.0000000002
2,314,2016-08,1474724.285714286
3,314,2016-09,1710098.5714285716
4,314,2016-10,1578857.142857143
5,314,2016-11,1569945.7142857143
6,314,2016-12,1500285.7142857143
7,314,2017-01,1534571.4285714286
8,314,2017-02,1556857.142857143
9,314,2017-03,1107000.0
10,314,2017-04,1092857.142857143
11,314,2017-05,1155091.4285714286
12,314,2017-06,1266525.7142857143
13,314,2017-07,1282428.5714285714
14,314,2017-08,1079438.5714285714
15,314,2017-09,1478515.7142857143
16,314,2017-10,1341042.8571428573
17,314,2017-11,1436497.142857143
18,314,2017-12,1497828.5714285716
19,314,2018-01,1511714.2857142857
20,314,2018-02,1552428.5714285714
21,314,2018-03,1324285.7142857143
22,314,2018-04,1395578.5714285716
23,314,2018-05,1493594.285714286
24,314,2018-06,1459857.142857143
25,314,2018-07,1497571.4285714286
26,314,2018-08,1479285.7142857143
27,314,2018-09,1435571.4285714286
28,314,2018-10,1596051.4285714286
29,314,2018-11,1719571.4285714286
30,314,2018-12,1754948.5714285716
31,314,2019-01,1835428.5714285714
32,314,2019-02,1877244.2857142857
0,315,2016-06,1098571.4285714286
1,315,2016-07,1499285.7142857143
2,315,2016-08,1387142.857142857
3,315,2016-09,1507143.0
4,315,2016-10,1283571.4285714286
5,315,2016-11,1557142.857142857
6,315,2016-12,1215000.0
7,315,2017-01,1182142.857142857
8,315,2017-02,1236428.5714285714
9,315,2017-03,1091428.5714285714
10,315,2017-04,1161142.857142857
11,315,2017-05,1302857.142857143
12,315,2017-06,1377857.142857143
13,315,2017-07,1492142.857142857
14,315,2017-08,1585714.2857142857
15,315,2017-09,1822142.857142857
16,315,2017-10,1315714.2857142857
17,315,2017-11,1285714.2857142857
18,315,2017-12,1051428.5714285714
19,315,2018-01,1149285.7142857143
20,315,2018-02,1021428.5714285715
21,315,2018-03,1242857.142857143
22,315,2018-04,1122857.1428571427
23,315,2018-05,1367142.857142857
24,315,2018-06,1374428.5714285714
25,315,2018-07,1170000.0
26,315,2018-08,1304285.7142857143
27,315,2018-09,1291428.5714285714
28,315,2018-10,1402857.1428571427
29,315,2018-11,1452857.1428571427
30,315,2018-12,1420000.0
31,315,2019-01,1414285.7142857143
32,315,2019-02,1655714.2857142857
0,316,2016-06,864285.7142857142
1,316,2016-07,657857.1428571428
2,316,2016-08,629642.8571428572
3,316,2016-09,784285.7142857143
4,316,2016-10,598571.4285714285
5,316,2016-11,707857.1428571428
6,316,2016-12,625714.2857142857
7,316,2017-01,609142.8571428572
8,316,2017-02,543571.4285714285
9,316,2017-03,704285.7142857143
10,316,2017-04,800714.2857142857
11,316,2017-05,857142.8571428572
12,316,2017-06,693571.4285714285
13,316,2017-07,706428.5714285715
14,316,2017-08,648285.7142857143
15,316,2017-09,670714.2857142857
16,316,2017-10,679000.0
17,316,2017-11,875714.2857142857
18,316,2017-12,727142.8571428572
19,316,2018-01,662857.1428571428
20,316,2018-02,605714.2857142857
21,316,2018-03,990714.2857142857
22,316,2018-04,923857.1428571428
23,316,2018-05,832142.8571428572
24,316,2018-06,960142.8571428572
25,316,2018-07,904285.7142857143
26,316,2018-08,815000.0
27,316,2018-09,877857.1428571428
28,316,2018-10,1030714.2857142857
29,316,2018-11,963571.4285714285
30,316,2018-12,1084285.7142857143
31,316,2019-01,1003285.7142857143
32,316,2019-02,907857.1428571428
0,317,2016-06,474285.7142857144
1,317,2016-07,544285.7142857143
2,317,2016-08,574285.7142857143
3,317,2016-09,465714.2857142858
4,317,2016-10,700000.0
5,317,2016-11,1294288.5714285716
6,317,2016-12,574285.7142857143
7,317,2017-01,1088571.4285714286
8,317,2017-02,1247142.857142857
9,317,2017-03,1374285.7142857143
10,317,2017-04,1164285.7142857143
11,317,2017-05,1481428.5714285714
12,317,2017-06,1458571.4285714286
13,317,2017-07,1395714.2857142857
14,317,2017-08,2265714.2857142854
15,317,2017-09,1284285.7142857143
16,317,2017-10,1396428.5714285714
17,317,2017-11,1339285.7142857143
18,317,2017-12,1472142.857142857
19,317,2018-01,2059571.4285714286
20,317,2018-02,2043571.4285714286
21,317,2018-03,2100714.285714286
22,317,2018-04,2290714.4285714286
23,317,2018-05,2167857.1428571427
24,317,2018-06,2079285.7142857143
25,317,2018-07,2152142.8571428573
26,317,2018-08,2027857.142857143
27,317,2018-09,2219285.7142857146
28,317,2018-10,2185000.0
29,317,2018-11,2657142.8571428573
30,317,2018-12,2492885.7142857146
31,317,2019-01,1808571.4285714286
32,317,2019-02,1805714.2857142857
0,318,2016-06,408571.4285714286
1,318,2016-07,374285.71428571426
2,318,2016-08,278571.4285714285
3,318,2016-09,387142.85714285716
4,318,2016-10,434285.71428571426
5,318,2016-11,458571.4285714286
6,318,2016-12,507142.8571428571
7,318,2017-01,521428.5714285714
8,318,2017-02,527142.8571428572
9,318,2017-03,744285.7142857142
10,318,2017-04,625714.2857142857
11,318,2017-05,742857.1428571428
12,318,2017-06,614285.7142857142
13,318,2017-07,704285.7142857142
14,318,2017-08,724285.7142857142
15,318,2017-09,769999.9999999999
16,318,2017-10,625714.2857142857
17,318,2017-11,705714.2857142857
18,318,2017-12,642857.1428571428
19,318,2018-01,640000.0
20,318,2018-02,570857.1428571428
21,318,2018-03,521428.57142857136
22,318,2018-04,642857.1428571428
23,318,2018-05,842857.1428571428
24,318,2018-06,531428.5714285714
25,318,2018-07,756714.2857142857
26,318,2018-08,595714.2857142857
27,318,2018-09,625714.2857142857
28,318,2018-10,658571.4285714285
29,318,2018-11,777142.857142857
30,318,2018-12,555714.2857142857
31,318,2019-01,838571.4285714285
32,318,2019-02,551428.5714285714
0,319,2016-06,278571.4285714286
1,319,2016-07,196000.0
2,319,2016-08,182428.57142857145
3,319,2016-09,159571.42857142858
4,319,2016-10,169571.42857142858
5,319,2016-11,273285.71428571426
6,319,2016-12,321428.5714285715
7,319,2017-01,359428.5714285714
8,319,2017-02,140857.14285714284
9,319,2017-03,354714.28571428574
10,319,2017-04,205285.7142857143
11,319,2017-05,236142.85714285713
12,319,2017-06,299857.14285714284
13,319,2017-07,102857.14285714286
14,319,2017-08,223857.14285714284
15,319,2017-09,163857.14285714287
16,319,2017-10,96142.85714285716
17,319,2017-11,119285.71428571428
18,319,2017-12,139428.57142857145
19,319,2018-01,148285.7142857143
20,319,2018-02,222000.0
21,319,2018-03,367142.85714285716
22,319,2018-04,244714.2857142857
23,319,2018-05,182142.85714285716
24,319,2018-06,195571.42857142858
25,319,2018-07,188571.42857142858
26,319,2018-08,249285.7142857143
27,319,2018-09,183714.2857142857
28,319,2018-10,185571.42857142858
29,319,2018-11,172000.0
30,319,2018-12,237714.2857142857
31,319,2019-01,194285.7142857143
32,319,2019-02,161857.14285714287
0,320,2016-06,305857.1428571429
1,320,2016-07,92285.71428571428
2,320,2016-08,260428.57142857145
3,320,2016-09,360142.85714285716
4,320,2016-10,440857.1428571429
5,320,2016-11,312714.28571428574
6,320,2016-12,293857.14285714284
7,320,2017-01,5566142.857142857
8,320,2017-02,7638857.142857143
9,320,2017-03,744714.2857142857
10,320,2017-04,5132428.571428572
11,320,2017-05,2535857.142857143
12,320,2017-06,290571.4285714286
13,320,2017-07,164857.14285714287
14,320,2017-08,153142.85714285716
15,320,2017-09,294142.85714285716
16,320,2017-10,391000.0
17,320,2017-11,303571.4285714286
18,320,2017-12,165571.42857142858
19,320,2018-01,2171285.7142857146
20,320,2018-02,3113428.5714285714
21,320,2018-03,941428.5714285715
22,320,2018-04,2376714.285714286
23,320,2018-05,648428.5714285715
24,320,2018-06,251857.14285714284
25,320,2018-07,71714.28571428571
26,320,2018-08,126857.14285714286
27,320,2018-09,383285.71428571426
28,320,2018-10,372285.71428571426
29,320,2018-11,122857.14285714286
30,320,2018-12,135285.7142857143
31,320,2019-01,4790714.285714285
32,320,2019-02,9895714.285714285
0,321,2016-06,228642.85714285713
1,321,2016-07,316000.0
2,321,2016-08,234857.14285714287
3,321,2016-09,363271.4285714286
4,321,2016-10,374285.7142857143
5,321,2016-11,201428.57142857142
6,321,2016-12,280000.0
7,321,2017-01,371000.0
8,321,2017-02,627614.2857142858
9,321,2017-03,421285.7142857143
10,321,2017-04,401557.1428571429
11,321,2017-05,729614.2857142857
12,321,2017-06,232142.85714285716
13,321,2017-07,177857.14285714287
14,321,2017-08,218071.42857142858
15,321,2017-09,234428.57142857145
16,321,2017-10,193714.28571428574
17,321,2017-11,96857.14285714287
18,321,2017-12,287285.71428571426
19,321,2018-01,512635.71428571426
20,321,2018-02,380714.28571428574
21,321,2018-03,619857.1428571428
22,321,2018-04,689285.7142857143
23,321,2018-05,409214.28571428574
24,321,2018-06,239142.85714285713
25,321,2018-07,238428.57142857145
26,321,2018-08,730857.1428571428
27,321,2018-09,623857.1428571428
28,321,2018-10,367571.4285714286
29,321,2018-11,403142.85714285716
30,321,2018-12,386714.28571428574
31,321,2019-01,348857.14285714284
32,321,2019-02,140285.7142857143
0,322,2016-06,207142.85714285716
1,322,2016-07,188285.7142857143
2,322,2016-08,167571.42857142858
3,322,2016-09,87857.14285714286
4,322,2016-10,182714.2857142857
5,322,2016-11,75000.0
6,322,2016-12,166571.42857142858
7,322,2017-01,157142.85714285713
8,322,2017-02,215057.14285714284
9,322,2017-03,229657.14285714287
10,322,2017-04,128285.71428571429
11,322,2017-05,144571.42857142858
12,322,2017-06,206000.0
13,322,2017-07,142000.0
14,322,2017-08,176142.85714285716
15,322,2017-09,202000.0
16,322,2017-10,169271.42857142858
17,322,2017-11,129857.14285714287
18,322,2017-12,170971.42857142858
19,322,2018-01,156857.14285714287
20,322,2018-02,182714.28571428574
21,322,2018-03,291542.85714285716
22,322,2018-04,196857.14285714287
23,322,2018-05,140857.14285714287
24,322,2018-06,213685.7142857143
25,322,2018-07,179200.0
26,322,2018-08,284571.4285714286
27,322,2018-09,236571.42857142858
28,322,2018-10,184857.14285714287
29,322,2018-11,260285.7142857143
30,322,2018-12,224428.57142857142
31,322,2019-01,265857.14285714284
32,322,2019-02,157857.14285714287
0,323,2016-06,2951696.0
1,323,2016-07,4098059.4285714286
2,323,2016-08,2977703.1428571427
3,323,2016-09,3166425.4285714286
4,323,2016-10,3380559.2857142854
5,323,2016-11,3248570.8571428573
6,323,2016-12,3909602.714285714
7,323,2017-01,1273828.285714286
8,323,2017-02,4060246.1428571427
9,323,2017-03,3458709.285714286
10,323,2017-04,2361514.571428572
11,323,2017-05,3610423.1428571427
12,323,2017-06,4841167.571428571
13,323,2017-07,4561794.714285715
14,323,2017-08,3318646.7142857146
15,323,2017-09,7039029.571428571
16,323,2017-10,3942880.285714286
17,323,2017-11,4742324.714285715
18,323,2017-12,3089540.1428571427
19,323,2018-01,3001460.0
20,323,2018-02,1809338.142857143
21,323,2018-03,3739270.8571428573
22,323,2018-04,3674275.0
23,323,2018-05,4455531.142857143
24,323,2018-06,4103919.285714286
25,323,2018-07,3693405.5714285714
26,323,2018-08,3091058.1428571427
27,323,2018-09,2851424.714285714
28,323,2018-10,3423368.1428571427
29,323,2018-11,3040063.7142857146
30,323,2018-12,2678207.7142857146
31,323,2019-01,3612584.571428572
32,323,2019-02,1756949.8571428573
0,324,2016-06,556000.0
1,324,2016-07,568142.8571428572
2,324,2016-08,302290.85714285716
3,324,2016-09,252289.42857142858
4,324,2016-10,156857.14285714284
5,324,2016-11,475428.5714285714
6,324,2016-12,605866.2857142857
7,324,2017-01,440714.28571428574
8,324,2017-02,384006.0
9,324,2017-03,437428.5714285714
10,324,2017-04,648447.4285714285
11,324,2017-05,560717.8571428572
12,324,2017-06,533723.7142857143
13,324,2017-07,541860.8571428572
14,324,2017-08,352865.85714285716
15,324,2017-09,391430.5714285714
16,324,2017-10,368857.14285714284
17,324,2017-11,537000.0
18,324,2017-12,641002.4285714285
19,324,2018-01,568165.1428571428
20,324,2018-02,350571.4285714286
21,324,2018-03,418571.4285714286
22,324,2018-04,520718.4285714286
23,324,2018-05,605298.8571428572
24,324,2018-06,504574.7142857143
25,324,2018-07,334142.85714285716
26,324,2018-08,405428.5714285714
27,324,2018-09,352428.5714285714
28,324,2018-10,441871.4285714286
29,324,2018-11,461289.85714285716
30,324,2018-12,542000.0
31,324,2019-01,380857.14285714284
32,324,2019-02,485571.4285714286
0,325,2016-06,3942571.4285714286
1,325,2016-07,3384571.4285714286
2,325,2016-08,3490142.8571428573
3,325,2016-09,2050857.142857143
4,325,2016-10,2018571.4285714286
5,325,2016-11,1821428.5714285714
6,325,2016-12,2435285.714285714
7,325,2017-01,2137571.4285714286
8,325,2017-02,2451571.4285714286
9,325,2017-03,3237714.2857142854
10,325,2017-04,2713428.5714285714
11,325,2017-05,3175714.285714286
12,325,2017-06,3656857.1428571427
13,325,2017-07,5299285.714285715
14,325,2017-08,3919428.5714285714
15,325,2017-09,2978571.4285714286
16,325,2017-10,2259857.1428571427
17,325,2017-11,2773000.0
18,325,2017-12,3715000.0
19,325,2018-01,2637428.5714285714
20,325,2018-02,2600142.8571428573
21,325,2018-03,3130000.0
22,325,2018-04,2973714.285714286
23,325,2018-05,2735428.5714285714
24,325,2018-06,2704428.5714285714
25,325,2018-07,3884857.1428571427
26,325,2018-08,3698285.714285714
27,325,2018-09,2950285.714285714
28,325,2018-10,2516428.5714285714
29,325,2018-11,2716428.5714285714
30,325,2018-12,3365285.714285714
31,325,2019-01,2821714.285714286
32,325,2019-02,2299571.4285714286
0,326,2016-11,200557.14285714287
1,326,2016-12,157642.85714285716
2,326,2017-01,126714.28571428571
3,326,2017-02,225571.42857142858
4,326,2017-03,195857.14285714284
5,326,2017-04,339257.14285714284
6,326,2017-05,623435.7142857143
7,326,2017-06,424457.14285714284
8,326,2017-07,129742.85714285714
9,326,2017-08,155028.57142857142
10,326,2017-09,161757.14285714284
11,326,2017-10,248628.57142857142
12,326,2017-11,207757.14285714287
13,326,2017-12,154757.14285714287
14,326,2018-01,47414.28571428571
15,326,2018-02,26642.857142857145
16,326,2018-03,35500.0
17,326,2018-04,74971.42857142857
18,326,2018-05,789200.0
19,326,2018-06,624586.8571428572
20,326,2018-07,475044.2857142857
21,326,2018-08,742572.5714285714
22,326,2018-09,48857.142857142855
23,326,2018-10,50085.71428571428
24,326,2018-11,35571.42857142857
25,326,2018-12,39357.142857142855
26,326,2019-01,32928.57142857143
27,326,2019-02,21142.857142857145
0,328,2016-06,1082885.7142857143
1,328,2016-07,789414.2857142857
2,328,2016-08,955764.2857142857
3,328,2016-09,770085.7142857142
4,328,2016-10,700071.4285714285
5,328,2016-11,639728.5714285715
6,328,2016-12,1138342.857142857
7,328,2017-01,617885.7142857143
8,328,2017-02,525328.5714285715
9,328,2017-03,562985.7142857143
10,328,2017-04,578892.8571428572
11,328,2017-05,680585.7142857143
12,328,2017-06,858157.1428571428
13,328,2017-07,755157.1428571428
14,328,2017-08,583000.0
15,328,2017-09,578442.8571428572
16,328,2017-10,424018.5714285714
17,328,2017-11,470957.14285714284
18,328,2017-12,447071.4285714286
19,328,2018-01,526428.5714285714
20,328,2018-02,228485.7142857143
21,328,2018-03,309964.2857142857
22,328,2018-04,326592.8571428571
23,328,2018-05,814282.8571428572
24,328,2018-06,673090.0
25,328,2018-07,553564.2857142857
26,328,2018-08,502228.5714285714
27,328,2018-09,305014.28571428574
28,328,2018-10,591014.2857142857
29,328,2018-11,611757.1428571428
30,328,2018-12,621500.0
31,328,2019-01,713114.2857142857
32,328,2019-02,427318.5714285714
0,329,2016-06,718142.8571428572
1,329,2016-07,792571.4285714285
2,329,2016-08,708171.4285714285
3,329,2016-09,564285.7142857143
4,329,2016-10,634285.7142857143
5,329,2016-11,737857.1428571428
6,329,2016-12,770714.2857142857
7,329,2017-01,781428.5714285714
8,329,2017-02,735714.2857142857
9,329,2017-03,1053714.2857142857
10,329,2017-04,970685.7142857143
11,329,2017-05,970000.0
12,329,2017-06,1105714.2857142857
13,329,2017-07,1700000.0
14,329,2017-08,987142.8571428572
15,329,2017-09,1689285.7142857143
16,329,2017-10,1152428.5714285714
17,329,2017-11,1235571.4285714284
18,329,2017-12,846428.5714285714
19,329,2018-01,1036428.5714285714
20,329,2018-02,1036428.5714285715
21,329,2018-03,952857.1428571428
22,329,2018-04,929857.1428571428
23,329,2018-05,691428.5714285714
24,329,2018-06,718571.4285714285
25,329,2018-07,777714.2857142857
26,329,2018-08,668585.7142857142
27,329,2018-09,632857.1428571428
28,329,2018-10,731285.7142857142
29,329,2018-11,948571.4285714286
30,329,2018-12,497285.7142857142
31,329,2019-01,599999.9999999999
32,329,2019-02,451428.57142857136
0,330,2016-06,1055714.2857142857
1,330,2016-07,747142.8571428572
2,330,2016-08,1157428.5714285714
3,330,2016-09,981428.5714285715
4,330,2016-10,884285.7142857143
5,330,2016-11,1047142.8571428572
6,330,2016-12,984285.7142857143
7,330,2017-01,797142.8571428572
8,330,2017-02,617142.8571428572
9,330,2017-03,972857.1428571428
10,330,2017-04,964285.7142857143
11,330,2017-05,958571.4285714285
12,330,2017-06,845714.2857142857
13,330,2017-07,1005714.2857142857
14,330,2017-08,762857.1428571428
15,330,2017-09,827142.8571428572
16,330,2017-10,784285.7142857143
17,330,2017-11,665714.2857142857
18,330,2017-12,542857.1428571428
19,330,2018-01,492857.14285714284
20,330,2018-02,467142.85714285716
21,330,2018-03,454714.2857142857
22,330,2018-04,457142.85714285716
23,330,2018-05,535142.8571428572
24,330,2018-06,550000.0
25,330,2018-07,527857.1428571428
26,330,2018-08,611428.5714285715
27,330,2018-09,562857.1428571428
28,330,2018-10,381428.5714285714
29,330,2018-11,487142.85714285716
30,330,2018-12,312142.85714285716
31,330,2019-01,311428.5714285714
32,330,2019-02,224285.71428571426
0,331,2016-06,781000.0000000001
1,331,2016-07,735000.0
2,331,2016-08,1316285.7142857143
3,331,2016-09,764142.8571428572
4,331,2016-10,968585.7142857143
5,331,2016-11,954928.5714285715
6,331,2016-12,955285.7142857143
